Timestamp,Compound Score,Date,Negative Score,Neutral Score,Positive Score,Source Account,Text
2018-04-06 21:01:04,-0.0258,Fri Apr 06 21:01:04 +0000 2018,0.159,0.688,0.153,CNN,"""Good man"" 

The two words a Trump administration official might dread hearing from their boss: https://t.co/qNEDxpAFTb"
2018-04-06 21:01:32,0.0,Fri Apr 06 21:01:32 +0000 2018,0.0,1.0,0.0,CNN,RT @CNNSotu: National Economic Council Director @larry_kudlow joins @jaketapper this Sunday on #CNNSOTU. Tune in! https://t.co/mwOtS45w9y
2018-04-06 21:02:54,-0.6597,Fri Apr 06 21:02:54 +0000 2018,0.286,0.714,0.0,BBCNews,"Saturday's Star: ""Evil Rose West in hospital dash"" (via @hendopolis) #tomorrowspaperstoday https://t.co/EmdHuGAJQR"
2018-04-06 21:03:01,0.0,Fri Apr 06 21:03:01 +0000 2018,0.0,1.0,0.0,BBCNews,"Saturday's Express: ""Victory for common sense"" (via @hendopolis) #tomorrowspaperstoday https://t.co/Sl1jDNJ9Ia"
2018-04-06 21:04:31,-0.3182,Fri Apr 06 21:04:31 +0000 2018,0.204,0.796,0.0,FoxNews,BREAKING: Texas Rep. Blake Farenthold resigns from Congress  https://t.co/K204eDLgG0 https://t.co/lV77D1w1a9
2018-04-06 21:05:01,0.296,Fri Apr 06 21:05:01 +0000 2018,0.0,0.864,0.136,CBSNews,Facebook admits to secretly deleting messages CEO Mark Zuckerberg sent through its Messenger app.… https://t.co/j9eJ6HxboT
2018-04-06 21:05:02,0.0,Fri Apr 06 21:05:02 +0000 2018,0.0,1.0,0.0,nytimes,"ABC pulled an episode of “Black-ish.” Now Kenya Barris, the show's creator, is said to be looking for an early exit… https://t.co/opmYVE49vx"
2018-04-06 21:06:05,0.0,Fri Apr 06 21:06:05 +0000 2018,0.0,1.0,0.0,CNN,"CBS News' Major Garrett on covering the Trump White House: ""It's a wild ride"" https://t.co/rh1TXzly3z #AxeFiles https://t.co/UKAZmyClZb"
2018-04-06 21:13:09,0.0,Fri Apr 06 21:13:09 +0000 2018,0.0,1.0,0.0,BBCNews,New Quay coastal path deaths: Pair named locally https://t.co/V7JbtDpzLO
2018-04-06 21:13:36,0.128,Fri Apr 06 21:13:36 +0000 2018,0.094,0.785,0.12,FoxNews,"On ""The @dailybriefing,"" @facebook COO Sheryl Sandberg apologized for the controversial data harvest by Cambridge A… https://t.co/X72eQFGq9V"
2018-04-06 21:15:05,0.4019,Fri Apr 06 21:15:05 +0000 2018,0.0,0.87,0.13,nytimes,"He talked about the movie business with Michael Douglas, Morgan Freeman and Dwayne Johnson.

He discussed space tra… https://t.co/d6jILSxVQh"
2018-04-06 21:15:31,0.4404,Fri Apr 06 21:15:31 +0000 2018,0.0,0.813,0.187,FoxNews,.@kimguilfoyle: “[The press doesn’t] want to give [@POTUS] credit for any of the things that he’s done.” #TheFive https://t.co/SNlSilyRie
2018-04-06 21:18:25,-0.6705,Fri Apr 06 21:18:25 +0000 2018,0.277,0.723,0.0,CNN,"Embattled Texas GOP Rep. Blake Farenthold resigns, a few months after news broke he used taxpayer money to pay a se… https://t.co/JvcuBWF9Tm"
2018-04-06 21:20:33,0.0,Fri Apr 06 21:20:33 +0000 2018,0.0,1.0,0.0,CBSNews,"Rep. Blake Farenthold, the Texas Republican under scrutiny for using $84,000 in taxpayer funds to settle a sexual h… https://t.co/tbDtVSGIp8"
2018-04-06 21:25:09,-0.1531,Fri Apr 06 21:25:09 +0000 2018,0.132,0.769,0.099,CNN,"Nancy Pelosi, the top House Democrat, calls on EPA Administrator Scott Pruitt to resign https://t.co/MfnpnvVq3i https://t.co/K5Wp6Uwknp"
2018-04-06 21:29:30,-0.3182,Fri Apr 06 21:29:30 +0000 2018,0.204,0.796,0.0,FoxNews,"Texas Rep. Blake Farenthold resigns from Congress - via @brookefoxnews 
https://t.co/dMhJx3gTFM"
2018-04-06 21:30:58,0.5423,Fri Apr 06 21:30:58 +0000 2018,0.0,0.757,0.243,FoxNews,.@WhiteHouse employees greeted  Lt. Gen. H.R. McMaster on his last day as national security adviser… https://t.co/ZS7F17gmNt
2018-04-06 21:32:03,0.0,Fri Apr 06 21:32:03 +0000 2018,0.0,1.0,0.0,nytimes,"Subway riders in NYC have been overcompensating for delays, leading to a conundrum when the trains are on time: The… https://t.co/usONV89qoc"
2018-04-06 21:35:01,-0.1027,Fri Apr 06 21:35:01 +0000 2018,0.114,0.789,0.096,CBSNews,Sean Hannity and Jimmy Kimmel are feuding after the late-night host cracked a joke at first lady Melania Trump's ex… https://t.co/SfOWErjywO
2018-04-06 21:37:51,-0.5423,Fri Apr 06 21:37:51 +0000 2018,0.163,0.837,0.0,CNN,"RT @CNNSitRoom: Embattled GOP Rep. Blake Farenthold, who used taxpayer money to settle a sexual harassment claim, leaves Congress immediate…"
2018-04-06 21:38:54,0.0,Fri Apr 06 21:38:54 +0000 2018,0.0,1.0,0.0,CNN,This mom donated 14 gallons of breast milk to NICU babies in need https://t.co/4cv0eXZ5yK https://t.co/8btNUiqWUU
2018-04-06 21:39:27,0.0,Fri Apr 06 21:39:27 +0000 2018,0.0,1.0,0.0,BBCNews,"Saturday's Mail: ""Stephen's mother: it's time to move on"" (via @hendopolis) #tomorrowspaperstoday https://t.co/xWQsNuGOvV"
2018-04-06 21:39:35,0.7506,Fri Apr 06 21:39:35 +0000 2018,0.0,0.484,0.516,BBCNews,"Saturday's Sun: ""Free cheers"" (via @hendopolis) #tomorrowspaperstoday https://t.co/qdYhh6n379"
2018-04-06 21:42:17,0.0,Fri Apr 06 21:42:17 +0000 2018,0.0,1.0,0.0,FoxNews,".@LisaMarieBoothe: ""President #Trump ran a campaign about, essentially, eradicating the past 8 years of what happen… https://t.co/ftqMumVvxM"
2018-04-06 21:45:40,-0.6369,Fri Apr 06 21:45:40 +0000 2018,0.181,0.819,0.0,CNN,Facebook confirmed that it uses automated tools to scan Messenger chats for abuse. Here's what it all means. hhttp:… https://t.co/kdYagPvuec
2018-04-06 21:47:08,0.2944,Fri Apr 06 21:47:08 +0000 2018,0.064,0.818,0.118,nytimes,"Cecil Taylor, a pianist who challenged the jazz tradition that produced him and became one of the most original imp… https://t.co/2hIXpjJYj9"
2018-04-06 21:48:21,-0.34,Fri Apr 06 21:48:21 +0000 2018,0.124,0.876,0.0,CNN,The CDC has issued a warning about life-threatening bleeding linked to use of synthetic cannabinoids -- commonly kn… https://t.co/xNeGu9XLjl
2018-04-06 21:50:01,0.6124,Fri Apr 06 21:50:01 +0000 2018,0.0,0.762,0.238,CBSNews,"Attorney General Jeff Sessions has ordered a ""zero tolerance"" policy aimed at people entering the United States ill… https://t.co/KjXb4Gn5ZF"
2018-04-06 21:52:18,-0.8258,Fri Apr 06 21:52:18 +0000 2018,0.492,0.382,0.126,FoxNews,"Massachusetts' ban on assault weapons doesn't violate 2nd Amendment, judge rules https://t.co/B7yt2LVwjU"
2018-04-06 21:55:32,-0.2023,Fri Apr 06 21:55:32 +0000 2018,0.141,0.859,0.0,FoxNews,"Kennedy dynasty faces a reckoning as controversial film hits theaters - via @brookefoxnews 
https://t.co/Y5VR4UiU1s"
2018-04-06 22:01:14,0.2023,Fri Apr 06 22:01:14 +0000 2018,0.145,0.658,0.197,FoxNews,OPINION: US sanctions on Russia are a welcome response to Russian aggression https://t.co/9s2MoMecdx
2018-04-06 22:02:03,0.0258,Fri Apr 06 22:02:03 +0000 2018,0.129,0.737,0.134,nytimes,Japanese snow monkeys beat winter stress by soaking in hot springs. Here's the week in good news: https://t.co/HdVXUX5Jk2
2018-04-06 22:02:55,0.4939,Fri Apr 06 22:02:55 +0000 2018,0.0,0.849,0.151,CNN,"President Buhari of Nigeria has declined to sign the Economic Partnership Agreement, which aims to reduce trade res… https://t.co/EjyDj0tqd1"
2018-04-06 22:05:01,-0.5719,Fri Apr 06 22:05:01 +0000 2018,0.183,0.817,0.0,CBSNews,The former Russian spy who was left fighting for his life after exposure to a rare nerve agent is no longer in crit… https://t.co/mToqAiSfNC
2018-04-06 22:07:07,0.4404,Fri Apr 06 22:07:07 +0000 2018,0.0,0.804,0.196,CNN,Exclusive: A Trump foreign policy adviser played a key role in the pursuit of possible Hillary Clinton emails from… https://t.co/4Dfx4bfpDG
2018-04-06 22:07:24,0.0,Fri Apr 06 22:07:24 +0000 2018,0.0,1.0,0.0,FoxNews,The U.S. stock market this week. #SpecialReport https://t.co/lLB8wIXBDW
2018-04-06 22:12:41,-0.3818,Fri Apr 06 22:12:41 +0000 2018,0.11,0.89,0.0,FoxNews,China says it will fight US ‘at any cost’ after Trump proposal for $100B in new tariffs. @johnrobertsFox has the st… https://t.co/LjrEgmpVeR
2018-04-06 22:17:05,0.3612,Fri Apr 06 22:17:05 +0000 2018,0.0,0.872,0.128,nytimes,The Vikings traveled long distances at the mercy of weather without magnetic compasses. Scientists developed new ev… https://t.co/neGtdfKvTG
2018-04-06 22:18:24,0.2732,Fri Apr 06 22:18:24 +0000 2018,0.0,0.884,0.116,FoxNews,China's increased tariffs have U.S. pork and grain producers concerned. Jeff Flock has the story. #SpecialReport… https://t.co/uXtUP4j4YI
2018-04-06 22:18:37,-0.6908,Fri Apr 06 22:18:37 +0000 2018,0.322,0.678,0.0,CNN,Conservative outrage over Kevin Williamson's firing is misplaced | By S.E. Cupp via @CNNOpinion… https://t.co/aLJtaW2zVr
2018-04-06 22:20:01,-0.2023,Fri Apr 06 22:20:01 +0000 2018,0.246,0.538,0.215,CBSNews,A Florida family is outraged after a day care worker recorded and shared video of their toddler's frightened reacti… https://t.co/XJdmdrYnZF
2018-04-06 22:21:20,0.4404,Fri Apr 06 22:21:20 +0000 2018,0.0,0.804,0.196,CNN,Exclusive: A Trump foreign policy adviser played a key role in the pursuit of possible Hillary Clinton emails from… https://t.co/Eo51pUH0BE
2018-04-06 22:29:14,-0.6369,Fri Apr 06 22:29:14 +0000 2018,0.189,0.811,0.0,CNN,Facebook confirmed that it uses automated tools to scan Messenger chats for abuse. Here's what it all means.… https://t.co/mYxfZg3uCf
2018-04-06 22:32:06,0.0,Fri Apr 06 22:32:06 +0000 2018,0.0,1.0,0.0,nytimes,"There are far more Democratic House candidates than at any time in the last quarter-century, and the filing period… https://t.co/qpSHSLPxu7"
2018-04-06 22:34:59,0.0,Fri Apr 06 22:34:59 +0000 2018,0.0,1.0,0.0,CBSNews,Federal agents seized the classified ad website https://t.co/WVreYCKvt5 and closed it down.@PaulaReidCBS is followi… https://t.co/HXPgWda0u7
2018-04-06 22:36:58,-0.8555,Fri Apr 06 22:36:58 +0000 2018,0.402,0.598,0.0,CBSNews,The Dow lost 572 points as investors fear a potential trade war with China. @MajorCBS has more.… https://t.co/IdaiUnzJMn
2018-04-06 22:38:07,-0.4404,Fri Apr 06 22:38:07 +0000 2018,0.146,0.854,0.0,CNN,"RT @CNNSitRoom: Russia is vowing a ""harsh response"" to new US sanctions against Russian oligarchs and government officials https://t.co/ISR…"
2018-04-06 22:39:16,-0.6808,Fri Apr 06 22:39:16 +0000 2018,0.272,0.728,0.0,CBSNews,Chinese government is matching President Trump's threats with threats of its own. @benstracy reports from Beijing. https://t.co/pfeUA0v51Z
2018-04-06 22:39:46,0.0,Fri Apr 06 22:39:46 +0000 2018,0.0,1.0,0.0,CNN,The Trumps pick George Washington's Mount Vernon estate for a rare private dinner with French President Emmanuel Ma… https://t.co/WJ6iZk7SRe
2018-04-06 22:40:57,-0.0258,Fri Apr 06 22:40:57 +0000 2018,0.064,0.936,0.0,CBSNews,Facebook CEO Mark Zuckerberg announced new rules aimed at preventing further election meddling on Facebook. Adverti… https://t.co/c6eOFfVgCE
2018-04-06 22:41:30,-0.6486,Fri Apr 06 22:41:30 +0000 2018,0.37,0.497,0.133,FoxNews,Geraldo Battles Bongino on Border Security: 'This Immigrant Crisis is Manufactured' https://t.co/RI4e23AShP
2018-04-06 22:42:56,0.0,Fri Apr 06 22:42:56 +0000 2018,0.0,1.0,0.0,CBSNews,A man went out for a hike last Sunday in the rugged hills along Southern California's Malibu coast and disappeared.… https://t.co/a7gWh9iYXk
2018-04-06 22:43:05,-0.25,Fri Apr 06 22:43:05 +0000 2018,0.111,0.889,0.0,nytimes,"Blake Farenthold, a Texas Republican, resigned from Congress. He was scrutinized for using taxpayer funds to settle… https://t.co/m1auUZZ0m4"
2018-04-06 22:47:31,-0.6597,Fri Apr 06 22:47:31 +0000 2018,0.221,0.779,0.0,FoxNews,"Charles Lane on trade tensions: ""I think @POTUS is fixated on the bilateral trade deficit. I think that he feels in… https://t.co/2Ft3U6OQiG"
2018-04-06 22:49:32,-0.743,Fri Apr 06 22:49:32 +0000 2018,0.231,0.769,0.0,CBSNews,"In the Florida, there's a memorial to the 110 people who died there in the crash of a jetliner in 1996. The FBI ann… https://t.co/bZ88eNfimS"
2018-04-06 22:50:11,-0.4404,Fri Apr 06 22:50:11 +0000 2018,0.162,0.838,0.0,CNN,"Russia is vowing a ""harsh response"" to new US sanctions against Russian oligarchs and government officials… https://t.co/zmUjdQxowT"
2018-04-06 22:51:21,0.6369,Fri Apr 06 22:51:21 +0000 2018,0.0,0.826,0.174,CBSNews,"Traffic apps don't always take drivers on the best route. In Southern California, the GPS is taking drivers on a da… https://t.co/cGpEWRD4aC"
2018-04-06 22:55:15,0.7783,Fri Apr 06 22:55:15 +0000 2018,0.0,0.736,0.264,CNN,Best Buy said some of its customers' credit card information may have been compromised in a data breach that also h… https://t.co/q9a3EYRzlF
2018-04-06 22:56:06,0.0,Fri Apr 06 22:56:06 +0000 2018,0.0,1.0,0.0,nytimes,Evening Briefing: Here's what you need to know at the end of the day https://t.co/IEJ3MSxhfg
2018-04-06 22:58:00,0.4404,Fri Apr 06 22:58:00 +0000 2018,0.0,0.804,0.196,CNN,Exclusive: A Trump foreign policy adviser played a key role in the pursuit of possible Hillary Clinton emails from… https://t.co/D3L1r2m6kA
2018-04-06 22:59:00,-0.2484,Fri Apr 06 22:59:00 +0000 2018,0.203,0.664,0.133,CBSNews,"RT @CBSEveningNews: “She was frantic, really upset about it, so it just became my mission.”

@OnTheRoadCBS introduces us to an amazing bart…"
2018-04-06 22:59:43,0.0,Fri Apr 06 22:59:43 +0000 2018,0.0,1.0,0.0,CNN,"What's a Russian oligarch and who are the people on the new US blacklist?

Here are some of the key players:… https://t.co/BF4DK914HS"
2018-04-06 23:02:57,0.0,Fri Apr 06 23:02:57 +0000 2018,0.0,1.0,0.0,FoxNews,US added modest 103K jobs in March; rate stays 4.1 percent. #SpecialReport https://t.co/eQmF4RHhyH https://t.co/CQbU0IKEg7
2018-04-06 23:06:02,0.5499,Fri Apr 06 23:06:02 +0000 2018,0.065,0.776,0.159,nytimes,RT @nytopinion: Madeleine Albright: I’m 80 years old but I can still be inspired when I see young people coming together to demand the righ…
2018-04-06 23:06:49,-0.6369,Fri Apr 06 23:06:49 +0000 2018,0.51,0.49,0.0,BBCNews,Holidaymakers warned about fake accommodation bookings https://t.co/tCejhg8g1E
2018-04-06 23:07:50,0.4019,Fri Apr 06 23:07:50 +0000 2018,0.0,0.847,0.153,CNN,"President Trump has begun informally preparing for a possible interview with special counsel Robert Mueller, source… https://t.co/RaqO4Vgm0f"
2018-04-06 23:08:33,-0.7506,Fri Apr 06 23:08:33 +0000 2018,0.33,0.67,0.0,FoxNews,.@TheNotoriousMMA appears in Brooklyn Criminal Court after allegedly attacking a bus full of @UFC fighters.… https://t.co/Ob3YAHF2gE
2018-04-06 23:11:52,-0.5994,Fri Apr 06 23:11:52 +0000 2018,0.262,0.738,0.0,FoxNews,"Pennsylvania couple beat toddler to death over spilled cereal, police say https://t.co/R9iP3r4Zhv"
2018-04-06 23:15:01,-0.2263,Fri Apr 06 23:15:01 +0000 2018,0.196,0.603,0.201,CBSNews,"Treasury Secretary Steve Mnuchin admits potential trade war with China, stocks tumble amid fears.… https://t.co/eIBf49f3N3"
2018-04-06 23:15:08,0.0,Fri Apr 06 23:15:08 +0000 2018,0.0,1.0,0.0,CNN,"RT @AC360: Anderson Cooper interviews Trump ally Roger Stone, live tonight at 8p ET on CNN https://t.co/mx9hEFii3a https://t.co/tuCU2G3gFN"
2018-04-06 23:16:04,0.0,Fri Apr 06 23:16:04 +0000 2018,0.0,1.0,0.0,nytimes,"Emily Nemens, the 34-year-old co-editor of The Southern Review, is named the new editor of The Paris Review https://t.co/zbk4uaTFBc"
2018-04-06 23:17:23,-0.4767,Fri Apr 06 23:17:23 +0000 2018,0.14,0.86,0.0,FoxNews,"Hal Lambert: “China has been a predatory trade partner, and it’s been unfair trade for many, many years. The previo… https://t.co/YYUExwJd6b"
2018-04-06 23:23:36,-0.3182,Fri Apr 06 23:23:36 +0000 2018,0.173,0.827,0.0,CNN,How Trump lost Ann Coulter | By Michael D'Antonio via @CNNOpinion https://t.co/9Oy1EfsqCB https://t.co/vJk0pcS4HD
2018-04-06 23:23:45,0.4019,Fri Apr 06 23:23:45 +0000 2018,0.0,0.876,0.124,CNN,"RT @OutFrontCNN: President Trump has begun the initial steps of preparing for a possible interview with the special counsel, a White House…"
2018-04-06 23:25:17,0.0,Fri Apr 06 23:25:17 +0000 2018,0.0,1.0,0.0,CNN,"President Trump has met with controversy-ridden EPA Administrator Scott Pruitt, a senior White House official tells… https://t.co/Lopdk5PRi5"
2018-04-06 23:27:08,-0.6249,Fri Apr 06 23:27:08 +0000 2018,0.389,0.611,0.0,BBCNews,Scottish school exclusions over weapon attacks at five-year high https://t.co/4emhx9wmL8
2018-04-06 23:27:12,0.0,Fri Apr 06 23:27:12 +0000 2018,0.0,1.0,0.0,FoxNews,"SC coffee shop only hiring people with disabilities is ‘human rights movement,’ owner says https://t.co/Qh0BplJlvf"
2018-04-06 23:32:05,0.0,Fri Apr 06 23:32:05 +0000 2018,0.0,1.0,0.0,nytimes,"Here are some of the big-ticket items Scott Pruitt, the head of the EPA, wanted — some of which he got https://t.co/qYfXu7eE3W"
2018-04-06 23:35:00,0.1779,Fri Apr 06 23:35:00 +0000 2018,0.146,0.662,0.192,FoxNews,West Virginia mom tearfully thanks Trump for tax cuts (via @FoxBusiness) https://t.co/ghEfr0shtL
2018-04-06 23:35:01,0.0,Fri Apr 06 23:35:01 +0000 2018,0.0,1.0,0.0,CBSNews,"A man went out for a hike last Sunday in the rugged hills along Southern California's Malibu coast. Then, he disapp… https://t.co/X7RyiqchTl"
2018-04-06 23:41:21,0.0,Fri Apr 06 23:41:21 +0000 2018,0.0,1.0,0.0,CNN,"As President Trump considers deploying between 2,000 and 4,000 National Guard troops to the US-Mexican border, resi… https://t.co/0ihwhrFyBB"
2018-04-06 23:43:05,-0.5994,Fri Apr 06 23:43:05 +0000 2018,0.157,0.843,0.0,FoxNews,"RT @FoxNewsResearch: Stocks Spooked by Possible Trade War:
•3/22: $60B in tariffs on China announced
→ $DJIA fell 724 pts
•3/23: Day after…"
2018-04-06 23:45:35,0.0,Fri Apr 06 23:45:35 +0000 2018,0.0,1.0,0.0,CBSNews,WATCH NOW: Officials hold news conference as Texas prepares to send National Guard to U.S.-Mexico border.… https://t.co/3YY2keNmFW
2018-04-06 23:46:37,0.0,Fri Apr 06 23:46:37 +0000 2018,0.0,1.0,0.0,FoxNews,JUST IN: Arizona governor announces plans to send 150 National Guard members to border https://t.co/4RCXMrVUrf
2018-04-06 23:47:06,-0.5106,Fri Apr 06 23:47:06 +0000 2018,0.148,0.852,0.0,nytimes,Brazil’s former president Luiz Inácio Lula da Silva defied a Friday deadline to report to prison to begin serving a… https://t.co/PnRuRUTIzf
2018-04-06 23:47:59,-0.6486,Fri Apr 06 23:47:59 +0000 2018,0.301,0.699,0.0,CNN,Trump basically called Mexicans rapists again | Analysis by @zbyronwolf https://t.co/8RLYhvAUAF https://t.co/5HPx6gWzpm
2018-04-06 23:50:44,0.0,Fri Apr 06 23:50:44 +0000 2018,0.0,1.0,0.0,CBSNews,"@CBSNews ""Within 72 hours, the Texas military department will have 250 personnel along with ground surveillance veh… https://t.co/PQ1RBNXA5w"
2018-04-06 23:53:02,-0.5106,Fri Apr 06 23:53:02 +0000 2018,0.148,0.852,0.0,CNN,"Former Brazilian President Luiz Inacio Lula da Silva failed to turn himself in to federal authorities on Friday, wh… https://t.co/R8s6v65CKg"
2018-04-06 23:55:01,0.0,Fri Apr 06 23:55:01 +0000 2018,0.0,1.0,0.0,CBSNews,"""He was living in the woods, and this is when it was 30 degrees outside, and he hadn't eaten in two days."" Mission… https://t.co/XXROrjoSID"
2018-04-06 23:55:41,0.0,Fri Apr 06 23:55:41 +0000 2018,0.0,1.0,0.0,FoxNews,Georgia sheriff's concealed-carry sign goes viral https://t.co/QOKFWyqWef
2018-04-06 23:58:21,0.0,Fri Apr 06 23:58:21 +0000 2018,0.0,1.0,0.0,CNN,"Trump lawyer Michael Cohen steered a client to Stormy Daniels' then-attorney last fall, a year after the two men ne… https://t.co/IfpfbaboJf"
2018-04-06 23:59:39,0.7003,Fri Apr 06 23:59:39 +0000 2018,0.0,0.674,0.326,FoxNews,".@MichelleObama calls @BarackObama the 'good parent,' slams @realDonaldTrump supporters for going 'fun' route https://t.co/r6hpCmKqSH"
2018-04-07 00:02:02,0.5423,Sat Apr 07 00:02:02 +0000 2018,0.097,0.674,0.228,nytimes,"RT @NYTObits: Isao Takahata, who founded Studio Ghibli with Hayao Miyazaki and made sophisticated animated films like ""Grave of the Firefli…"
2018-04-07 00:03:33,0.5574,Sat Apr 07 00:03:33 +0000 2018,0.0,0.777,0.223,CNN,A 9-day student sit-in at Howard University ended after officials agreed to give students a greater voice in univer… https://t.co/MvWqG2puQO
2018-04-07 00:04:08,0.0,Sat Apr 07 00:04:08 +0000 2018,0.0,1.0,0.0,CNN,RT @OutFrontCNN: Former federal prosecutor Renato Mariotti says President Trump's attorney Jay Sekulow's handling of Trump's potential inte…
2018-04-07 00:07:04,0.0516,Sat Apr 07 00:07:04 +0000 2018,0.145,0.701,0.154,CNN,"With Trump on the attack, Congress must defend free press | By Kurt Bardella via @CNNOpinion https://t.co/EjmEGuD6v8 https://t.co/1nUIWPOsMO"
2018-04-07 00:08:54,0.34,Sat Apr 07 00:08:54 +0000 2018,0.0,0.862,0.138,FoxNews,".@MartinOMalley on border security: ""What I think @BarackObama learned by the deployment of @USNationalGuard in tha… https://t.co/O4VLAz7vEq"
2018-04-07 00:15:01,-0.6597,Sat Apr 07 00:15:01 +0000 2018,0.265,0.735,0.0,CBSNews,"ValuJet Flight 592 crash: FBI offers $10,000 for info on fugitive in deadly 1996 crash. https://t.co/8edoGU9aa2 https://t.co/g11A7eEFcs"
2018-04-07 00:15:49,0.0258,Sat Apr 07 00:15:49 +0000 2018,0.074,0.847,0.079,CNN,"In an exclusive interview with CNN's Anderson Cooper, Trump ally Roger Stone warns the President against a sit-down… https://t.co/LqKrpSWs6z"
2018-04-07 00:16:05,0.5719,Sat Apr 07 00:16:05 +0000 2018,0.0,0.793,0.207,CNN,"Vornado Realty Trust has reached a ""handshake"" deal to sell back to Kushner Companies its stake in 666 Fifth Avenue… https://t.co/lSb8uTPZeN"
2018-04-07 00:16:30,0.4767,Sat Apr 07 00:16:30 +0000 2018,0.0,0.846,0.154,FoxNews,".@dbongino on becoming a U.S. citizen: ""People should have some respect and understand that waiting in line matters… https://t.co/Ol8V7f4TvT"
2018-04-07 00:17:02,0.0,Sat Apr 07 00:17:02 +0000 2018,0.0,1.0,0.0,nytimes,President Trump will skip the White House Correspondents' dinner. But he is much more willing to call in to talk ra… https://t.co/z0d881vinA
2018-04-07 00:17:03,0.0258,Sat Apr 07 00:17:03 +0000 2018,0.064,0.868,0.068,CNN,"RT @AC360: In an exclusive interview with CNN's Anderson Cooper, Trump ally Roger Stone warns the President against a sit-down interview wi…"
2018-04-07 00:19:00,0.0,Sat Apr 07 00:19:00 +0000 2018,0.114,0.815,0.071,CNN,Tiger Woods flirted with the cut line before securing his place for the weekend at Augusta -- but trails leader Pat… https://t.co/mroR88Pcen
2018-04-07 00:21:45,0.0,Sat Apr 07 00:21:45 +0000 2018,0.0,1.0,0.0,FoxNews,Sylvester Stallone attends 'Rocky' plaque dedication in Philadelphia https://t.co/VtVN4Ty7ht
2018-04-07 00:25:01,0.0258,Sat Apr 07 00:25:01 +0000 2018,0.0,0.942,0.058,CNN,"RT @OutFrontCNN: ""It's a matter of concern when your largest soybean export customer is having negotiations with your government"": Farmers…"
2018-04-07 00:27:23,-0.2144,Sat Apr 07 00:27:23 +0000 2018,0.104,0.896,0.0,FoxNews,"Harry Kazianis: ""Russia's a problem, Russia is a strategic competitor, but China, if you put everything together, C… https://t.co/u6oWP5mqeb"
2018-04-07 00:27:25,0.6808,Sat Apr 07 00:27:25 +0000 2018,0.0,0.714,0.286,CNN,"These curious goats got stranded on a precarious section of a Pennsylvania overpass, prompting a rescue operation i… https://t.co/e3aq4hUpTk"
2018-04-07 00:30:16,0.128,Sat Apr 07 00:30:16 +0000 2018,0.101,0.782,0.117,CNN,"RT @OutFrontCNN: ""You don't know whether to laugh or cry at some of these stories. ... It's his character that comes in question on this. .…"
2018-04-07 00:32:05,0.1531,Sat Apr 07 00:32:05 +0000 2018,0.162,0.648,0.19,nytimes,In the mood for a great foreign crime show? Here are 11 you can stream tonight. https://t.co/81d0Chmtek
2018-04-07 00:32:58,0.0,Sat Apr 07 00:32:58 +0000 2018,0.0,1.0,0.0,FoxNews,"https://t.co/pqEhmLhD8g, website known for sex-related classified ads, reportedly seized by FBI https://t.co/dqHu7ncrZB"
2018-04-07 00:33:04,-0.2263,Sat Apr 07 00:33:04 +0000 2018,0.095,0.905,0.0,CNN,"Longtime Trump ally Roger Stone denies ever meeting or speaking with Wikileaks founder Julian Assange, but says he… https://t.co/4R0rWGppxR"
2018-04-07 00:35:01,0.0,Sat Apr 07 00:35:01 +0000 2018,0.0,1.0,0.0,CBSNews,Arizona and Texas announced Friday that they were preparing to deploy National Guard members to the U.S.-Mexico bor… https://t.co/t5uHKzeBkJ
2018-04-07 00:41:02,-0.5423,Sat Apr 07 00:41:02 +0000 2018,0.241,0.759,0.0,FoxNews,'The Five' Take on Michelle Obama's 'Bad Parent' Metaphor for Trump https://t.co/zTiVZHbtoh
2018-04-07 00:43:42,-0.3818,Sat Apr 07 00:43:42 +0000 2018,0.115,0.885,0.0,CNN,"RT @OutFrontCNN: Evangelical leader Tony Perkins says the ""opposing political side is upset"" with EPA chief Scott Pruitt. ""They're going to…"
2018-04-07 00:47:03,0.0,Sat Apr 07 00:47:03 +0000 2018,0.0,1.0,0.0,nytimes,"To a whale biologist, the idea of whale species intermingling is mind-bending, but a new study involving genome seq… https://t.co/Hq0P5McdYA"
2018-04-07 00:47:33,0.0,Sat Apr 07 00:47:33 +0000 2018,0.0,1.0,0.0,CNN,Former federal prosecutor Renato Mariotti says President Trump's attorney Jay Sekulow's handling of Trump's potenti… https://t.co/bIswEjcRSC
2018-04-07 00:49:20,-0.8779,Sat Apr 07 00:49:20 +0000 2018,0.502,0.498,0.0,FoxNews,"OPINION: Prison reform would reduce crime, turn former prisoners into productive citizens https://t.co/P1LjOlyPs5"
2018-04-07 00:55:01,-0.2023,Sat Apr 07 00:55:01 +0000 2018,0.091,0.909,0.0,CBSNews,Three California gang members have been charged after leading police on a car chase before crashing head-on into a… https://t.co/Pt5Jc1CUjx
2018-04-07 00:57:14,0.0,Sat Apr 07 00:57:14 +0000 2018,0.0,1.0,0.0,CNN,"""Look, Donald Trump cannot be managed, will not be managed. He is his own manager. ... He is bombastic and he loves… https://t.co/qfntvUZ2Vh"
2018-04-07 00:58:25,-0.8126,Sat Apr 07 00:58:25 +0000 2018,0.483,0.517,0.0,FoxNews,ICE arrests 97 suspected illegal immigrants at Tennessee meat processing plant https://t.co/sJCoKtIwYb
